,PassengerId,Name,Age,HomePlanet
2478,2659_01,Luse Gelie,14.0,Mars
2479,2660_01,Chael Avidson,27.0,Earth
2480,2661_01,Leene Vandan,19.0,Earth
2481,2661_02,Bara Vandan,21.0,Earth
2482,2662_01,Gies Ban,,Mars
2483,2663_01,Penne Douglasen,13.0,Earth
2484,2664_01,Kris Swin,71.0,Mars
2485,2666_01,Rank Curle,28.0,Mars
2486,2666_02,All Curle,18.0,Mars
2487,2668_01,Jacki Ingston,23.0,Earth
2488,2668_02,Adamie Ingston,34.0,Earth
2489,2670_01,Glenna Leodger,20.0,Earth
2490,2671_01,Anae Oconley,17.0,Earth
2491,2672_01,Lillia Waltonson,21.0,Earth
2492,2675_01,Rassias Iniouser,33.0,Europa
2493,2676_01,Halsham Noxiong,34.0,Europa
2494,2677_01,Eleon Scerodbox,51.0,Europa
2495,2678_01,Gera Sosanturney,21.0,Earth
2496,2679_01,Paulas Boltond,,Earth
2497,2682_01,Berty Whiters,31.0,Earth
2498,2683_01,Zaninon Parbage,36.0,Europa
2499,2684_01,Navior Ranaly,39.0,Europa
2500,2685_01,Lilly Webstephrey,26.0,Earth
2501,2687_01,Carry Kimons,51.0,Earth
2502,2688_01,Eriky Willy,24.0,
2503,2690_01,Eduana Stannondez,27.0,Earth
2504,2691_01,Gracey Coxterez,31.0,Earth
2505,2692_01,Samie Weberts,24.0,Earth
2506,2693_01,Krab Pentical,57.0,Europa
2507,2693_02,Jabbab Geousty,36.0,Europa
2508,2693_03,Castram Geousty,55.0,Europa
2509,2693_04,Mirfark Geousty,,Europa
2510,2695_01,Honey Stike,18.0,Mars
2511,2697_01,Pank Pimne,27.0,Mars
2512,2698_01,Shelik Sofraten,50.0,Europa
2513,2700_01,Daven Perkings,24.0,Earth
2514,2701_01,Cliney Thorney,20.0,Earth
2515,2702_01,Mollen Garnettiz,24.0,Earth
2516,2703_01,Rena Ashipeck,18.0,Earth
2517,2704_01,Alfrey Shieldson,44.0,Earth
2518,2706_01,Alchium Ressighty,27.0,Europa
2519,2707_01,Ziba Belstrut,58.0,Europa
2520,2707_02,Misa Belstrut,29.0,Europa
2521,2708_01,Pattin Cardner,23.0,Earth
2522,2709_01,Pies Welto,3.0,Mars
2523,2709_02,Relix Welto,0.0,Mars
2524,2709_03,Rana Welto,33.0,Mars
2525,2709_04,Worms Ble,12.0,Mars
2526,2712_01,Mothab Doorge,44.0,Europa
2527,2713_01,Tarah Cleachrand,20.0,Earth
2528,2714_01,Maryn Mcintons,59.0,Earth
2529,2717_01,Francy Mayder,18.0,Earth
2530,2718_01,Quarkab Supred,72.0,Europa
2531,2720_01,Felice Beckeey,23.0,Earth
2532,2720_02,Rancy Beckeey,11.0,Earth
2533,2720_03,Noria Beckeey,1.0,Earth
2534,2721_01,Jodia Rigginson,25.0,Earth
2535,2722_01,Frunch Sutte,25.0,Mars
2536,2723_01,Bosonan Boderbint,24.0,Europa
2537,2723_02,Dabiton Boderbint,54.0,Europa
2538,2724_01,Swack Merte,17.0,Mars
2539,2724_02,Manth Merte,48.0,Mars
2540,2725_01,Helle Bucknersony,40.0,Earth
2541,2726_01,Kimmie Leson,2.0,Earth
2542,2727_01,Stany Hoopez,32.0,Earth
2543,2729_01,Jodip Burchrison,15.0,Earth
2544,2730_01,Royce Douglasen,52.0,
2545,2730_02,Candra Douglasen,16.0,Earth
2546,2730_03,Elancy Douglasen,16.0,Earth
2547,2732_01,Molley Hurles,16.0,Earth
2548,2732_02,Jilly Hurles,6.0,Earth
2549,2734_01,Eggies Wate,10.0,Mars
2550,2736_01,Mark Prity,27.0,Mars
2551,2737_01,Naschab Forous,45.0,Europa
2552,2737_02,Giedia Arterate,26.0,Europa
2553,2738_01,Tyog Ses,29.0,Mars
2554,2739_01,Heryle Daughessey,38.0,Earth
2555,2740_01,Garry Leetersoney,19.0,Earth
2556,2741_01,Jackix Cake,43.0,Mars
2557,2743_01,Nelle Gregordy,15.0,Earth
2558,2745_01,Libers Pre,31.0,Mars
2559,2746_01,Apix Wala,52.0,Mars
2560,2747_01,Stisps Chrie,49.0,Mars
2561,2748_01,Kimmie Mickersones,29.0,Earth
2562,2750_01,Timmie Daviddley,18.0,Earth
2563,2751_01,Permit Must,41.0,Mars
2564,2752_01,Jarena Ballocks,9.0,Earth
2565,2752_02,Ollip Ballocks,,Earth
2566,2752_03,Thel Ballocks,58.0,Earth
2567,2753_01,Wandy Summington,39.0,Earth
2568,2754_01,Heidie Santry,13.0,Earth
2569,2755_01,Beneba Glousspidy,36.0,Europa
2570,2756_01,Guink Corte,23.0,Mars
2571,2758_01,Dennya Fielson,24.0,Earth
2572,2759_01,Iree Kimons,33.0,Earth
2573,2760_01,Matty Rigginsen,18.0,Earth
2574,2760_02,,2.0,Earth
2575,2760_03,Chery Rigginsen,0.0,Earth
2576,2762_01,Bobina Leonzaley,36.0,Earth
2577,2762_02,Paulah Leonzaley,15.0,Earth
2578,2763_01,Sony Reynoldez,31.0,Earth
2579,2764_01,Racily Reyervaney,42.0,Earth
2580,2765_01,Callix Curie,27.0,Mars
2581,2768_01,Herina Cartz,36.0,Earth
2582,2768_02,Raceky Cartz,0.0,Earth
2583,2768_03,Doryn Cartz,3.0,Earth
2584,2769_01,Lindy Fishopper,22.0,Earth
2585,2770_01,Oraine Gainebergan,56.0,Earth
2586,2772_01,Patoya Meyersones,23.0,Earth
2587,2773_01,Whark Teake,25.0,Mars
2588,2774_01,Coreen Bushins,29.0,Earth
2589,2774_02,Crisey Mcbriddley,17.0,Earth
2590,2774_03,Aleroy Bushins,13.0,Earth
2591,2778_01,Gorice Fisty,35.0,Mars
2592,2778_02,Yogal Fisty,53.0,Mars
2593,2780_01,Eilace Chanan,24.0,Earth
2594,2781_01,Marice Williotters,38.0,Earth
2595,2783_01,Alteron Emetillove,21.0,Europa
2596,2783_02,Gatrin Emetillove,29.0,Europa
2597,2784_01,Monard Walterson,46.0,Earth
2598,2785_01,Wasaleh Clindy,58.0,Europa
2599,2786_01,Luise Franankson,53.0,Earth
2600,2787_01,Stelly Salez,21.0,Earth
2601,2788_01,Harlos Ramoran,27.0,Earth
2602,2789_01,Idave Carverson,31.0,Earth
2603,2790_01,Asch Simous,23.0,Europa
2604,2790_02,Cheliak Simous,41.0,Europa
2605,2790_03,Izarino Simous,29.0,Europa
2606,2790_04,Tarrak Simous,54.0,Europa
2607,2790_05,Zaninon Simous,43.0,Europa
2608,2792_01,Duana Figuez,36.0,Earth
2609,2793_01,Darrie Mcinton,48.0,Earth
2610,2795_01,Genons Brantcable,34.0,Europa
2611,2795_02,Bottom Brantcable,42.0,Europa
2612,2796_01,,17.0,Earth
2613,2797_01,Violan Burchanez,22.0,Earth
2614,2798_01,Furudra Timleplet,37.0,Europa
2615,2798_02,Menchah Timleplet,38.0,Europa
2616,2799_01,Idace Barrilloney,21.0,Earth
2617,2799_02,Sony Barrilloney,23.0,
2618,2801_01,Taurius Frogauded,27.0,Europa
2619,2802_01,Evane Chavezalez,23.0,Earth
2620,2805_01,Allena Blacks,19.0,Earth
2621,2806_01,Boon Gene,28.0,Mars
2622,2807_01,Rancy Vincenton,33.0,Earth
2623,2807_02,Craine Vincenton,24.0,Earth
2624,2807_03,Wenten Monrad,0.0,Earth
2625,2809_01,Dianie Ellahan,41.0,Earth
2626,2810_01,Oraine Jorden,19.0,Earth
2627,2811_01,Chery Charpelaney,44.0,Earth
2628,2812_01,Hock Grean,43.0,Mars
2629,2813_01,Therek Bryants,14.0,Earth
2630,2814_01,Fredy Smalloney,18.0,
2631,2817_01,Sealfs Sutty,25.0,
2632,2818_01,Krus Betie,0.0,Mars
2633,2818_02,Corse Betie,4.0,Mars
2634,2818_03,Wifel Betie,24.0,Mars
2635,2819_01,Stal Ocherman,38.0,Earth
2636,2820_01,Valex Lopelases,44.0,Earth
2637,2821_01,Brance Shephendery,57.0,Earth
2638,2822_01,Patsya Harverez,3.0,
2639,2822_02,Salley Harverez,5.0,Earth
2640,2822_03,Rayne Harverez,3.0,Earth
2641,2822_04,Annaha Harverez,18.0,Earth
2642,2822_05,Melvia Harverez,8.0,
2643,2823_01,Smark Parté,21.0,Mars
2644,2824_01,Shain Rinicapead,35.0,Europa
2645,2825_01,Popow Sake,47.0,Mars
2646,2826_01,Teron Pabler,28.0,Europa
2647,2826_02,Terops Pabler,49.0,Europa
2648,2831_01,Weznif Fandomatty,23.0,Europa
2649,2831_02,Naviton Impress,19.0,Europa
2650,2832_01,,34.0,Earth
2651,2834_01,Bosonan Coniple,40.0,Europa
2652,2835_01,Sadirk Unaring,26.0,Europa
2653,2837_01,Sergia Mcgoway,23.0,Earth
2654,2838_01,Whee Cure,22.0,Mars
2655,2839_01,Achib Heedry,51.0,Europa
2656,2840_01,Jacky Hortis,44.0,Earth
2657,2843_01,Apsps Terte,50.0,Mars
2658,2846_01,Margio Lardsonald,28.0,Earth
2659,2847_01,Thery Cardsay,13.0,Earth
2660,2852_01,Guadae Jeffey,21.0,Earth
2661,2853_01,Lonnez Browlerson,20.0,Earth
2662,2854_01,Phia Buckentry,14.0,Earth
2663,2856_01,Duhra Fulous,38.0,Europa
2664,2857_01,Hanry Larlowelley,29.0,Earth
2665,2858_01,Iononus Fictful,36.0,Europa
2666,2858_02,Mesatik Fictful,16.0,Europa
2667,2858_03,Dilath Fictful,40.0,Europa
2668,2859_01,Navior Excialing,,Europa
2669,2860_01,Ianna Antoshipson,18.0,Earth
2670,2861_01,Evaley Marson,17.0,Earth
2671,2862_01,Cowlat Gooki,32.0,Mars
2672,2863_01,Therek Thony,27.0,Earth
2673,2865_01,Goos Corie,34.0,Mars
2674,2865_02,Hammet Corie,53.0,Mars
2675,2866_01,Hadirk Wheededly,36.0,Europa
2676,2867_01,Smats Bane,41.0,Mars
2677,2867_02,Trisp Bane,51.0,Mars
2678,2869_01,Anton Vantonson,61.0,Earth
2679,2870_01,Nancey Willynnedy,59.0,Earth
2680,2871_01,Acruxon Unregul,17.0,Europa
2681,2871_02,Sarthim Unregul,27.0,Europa
2682,2872_01,Jonard Leblanchez,57.0,Earth
2683,2873_01,Alls Birte,39.0,Mars
2684,2875_01,Zinonon Frolestty,55.0,Europa
2685,2876_01,Andyn Brenney,42.0,Earth
2686,2877_01,Berly Vinozarks,36.0,Earth
2687,2878_01,Grey Ancy,42.0,Mars
2688,2880_01,Lynnee Wooterston,32.0,Earth
2689,2881_01,Walley Brightez,6.0,Earth
2690,2882_01,Clarry Dillips,15.0,Earth
2691,2883_01,Brene Hanner,28.0,Earth
2692,2884_01,Coats Erle,37.0,Mars
2693,2887_01,Gabrie Reenez,44.0,Earth
2694,2888_01,Kad Gele,71.0,Mars
2695,2890_01,Jabbab Cattyried,44.0,Europa
2696,2890_02,Suhain Cattyried,36.0,Europa
2697,2891_01,Gleney Ortinericey,18.0,Earth
2698,2892_01,Glena Coolerson,3.0,Earth
2699,2892_02,Benry Gallenry,12.0,Earth
2700,2892_03,Sharie Gallenry,0.0,Earth
2701,2892_04,Kendre Coolerson,29.0,Earth
2702,2892_05,Wilmay Coolerson,9.0,Earth
2703,2893_01,Verek Beasleyes,27.0,Earth
2704,2894_01,Idace Hersons,24.0,Earth
2705,2897_01,Guye Meadoney,38.0,Earth
2706,2899_01,Monch Buth,28.0,Mars
2707,2900_01,Corse Snoff,26.0,Mars
2708,2901_01,Jeanna Vandez,16.0,Earth
2709,2901_02,Loisey Vandez,24.0,Earth
2710,2902_01,Lyney Merkins,33.0,Earth
2711,2905_01,Lloyde Parsoney,24.0,Earth
2712,2906_01,Margia Gainebergan,29.0,Earth
2713,2907_01,Paulah Weavesend,25.0,Earth
2714,2908_01,Nica Berreranks,0.0,Earth
2715,2908_02,Benda Berreranks,13.0,
2716,2909_01,Eddiey Polloantes,7.0,Earth
2717,2910_01,Celis Bucknersony,32.0,Earth
2718,2912_01,Beeres Kine,34.0,Mars
2719,2913_01,Pefox Sau,49.0,Mars
2720,2919_01,Slix Kra,43.0,Mars
2721,2919_02,Soyos Kra,0.0,Mars
2722,2919_03,Stmeal Kra,6.0,Mars
2723,2920_01,Joelan Schwardson,23.0,Earth
2724,2925_01,Cines Minen,43.0,Mars
2725,2925_02,Goleer Minen,23.0,Mars
2726,2926_01,Kad Homin,43.0,Mars
2727,2927_01,Caw Panad,41.0,Mars
2728,2928_01,Menkibi Mander,54.0,Europa
2729,2928_02,Photope Caltilter,51.0,Europa
2730,2928_03,Gluinol Mander,44.0,Europa
2731,2929_01,Alancy Mcbritts,48.0,Earth
2732,2930_01,Cary Mejiaddox,45.0,Earth
2733,2934_01,Adriet Moodman,20.0,Earth
2734,2935_01,,33.0,Europa
2735,2936_01,Jimmyn Berreranks,21.0,Earth
2736,2938_01,Taban Aroodint,68.0,Europa
2737,2940_01,Melica Casonston,23.0,Earth
2738,2941_01,Coreee Beasleyes,16.0,Earth
2739,2942_01,Tany Watkinsley,35.0,Earth
2740,2943_01,Allene Belley,22.0,Earth
2741,2944_01,Min Nichoan,51.0,Earth
2742,2944_02,Ernard Nichoan,2.0,Earth
2743,2944_03,Sta Nichoan,29.0,Earth
2744,2944_04,Terta Nichoan,0.0,Earth
2745,2945_01,Jeanie Moodsey,39.0,Earth
2746,2948_01,Tabiton Prearright,55.0,Europa
2747,2949_01,Florey Boltertley,22.0,Earth
2748,2950_01,Lawren Fielsenders,20.0,Earth
2749,2953_01,Eilan Solivers,25.0,
2750,2954_01,Karlie Gordanieves,18.0,Earth
2751,2956_01,Tonnie Houseson,28.0,Earth
2752,2958_01,Min Parrett,26.0,Earth
2753,2959_01,,28.0,Earth
2754,2960_01,Gracia Carterson,54.0,Earth
2755,2961_01,Evaned Kellynn,56.0,Earth
2756,2962_01,Cints Backe,25.0,Mars
2757,2964_01,Izarfik Holiabler,26.0,Europa
2758,2965_01,Amandy Munozanson,14.0,Earth
2759,2966_01,Deaney Avisley,21.0,Earth
2760,2968_01,Evendy Sosalinson,43.0,Earth
2761,2969_01,Russey Miley,37.0,Earth
2762,2970_01,Dwin Adkinson,,Earth
2763,2971_01,Pent Sessiouse,38.0,Europa
2764,2972_01,Danna Yorkland,14.0,Earth
2765,2975_01,Elanda Hermanapp,20.0,Earth
2766,2979_01,Sadirux Urablele,33.0,Europa
2767,2982_01,Tarino Unrespery,33.0,Europa
2768,2983_01,Mamina Monsoney,13.0,Earth
2769,2984_01,Teron Healted,37.0,Europa
2770,2986_01,Swaffs Dutty,15.0,Mars
2771,2988_01,Winon Cousel,33.0,Europa
2772,2990_01,Gileen Vandez,24.0,Earth
2773,2992_01,Dont Sterreray,49.0,
2774,2993_01,Nelly Gordanieves,24.0,Earth
2775,2994_01,Carly Scottuez,24.0,Earth
2776,2995_01,Minus Roforhauge,26.0,Europa
2777,2995_02,Marinon Roforhauge,40.0,Europa
2778,2996_01,,31.0,Earth
2779,2998_01,Dirfak Mosteraked,47.0,Europa
2780,3000_01,Therta Spencervan,19.0,Earth
2781,3001_01,Phecca Shming,38.0,Europa
2782,3001_02,Dirfak Shming,33.0,Europa
2783,3003_01,Ankaan String,45.0,Europa
2784,3004_01,Card Clinantones,1.0,Earth
2785,3004_02,Tin Clinantones,32.0,Earth
2786,3005_01,Stmeal Fisun,70.0,Mars
2787,3006_01,Race Wolferguson,19.0,Earth
2788,3009_01,Blakes Chcak,55.0,Mars
2789,3010_01,Kraban Praugnox,48.0,Europa
2790,3012_01,Thony Bradlerson,66.0,Earth
2791,3013_01,Morrie Moongton,13.0,
2792,3014_01,Alduson Oilpuring,40.0,Europa
2793,3015_01,Dord Pottley,35.0,Earth
2794,3018_01,Vanley Harry,32.0,Earth
2795,3019_01,Yakers Peake,51.0,Mars
2796,3020_01,Tard Monfulewss,37.0,Europa
2797,3021_01,Deanny Spencervan,31.0,Earth
2798,3021_02,Billey Spencervan,37.0,Earth
2799,3022_01,Ankab Speating,38.0,Europa
2800,3022_02,Hadirah Speating,19.0,Europa
2801,3023_01,Panter Blane,33.0,Mars
2802,3024_01,Jord Barkeretton,19.0,Earth
2803,3025_01,,31.0,Earth
2804,3025_02,Stald Fisheparks,43.0,Earth
2805,3026_01,Artis Gambs,22.0,Earth
2806,3027_01,Tracia Fitzgerson,24.0,Earth
2807,3029_01,Geno Disgul,21.0,Europa
2808,3029_02,Charga Disgul,14.0,Europa
2809,3030_01,Cellum Alaring,30.0,Europa
2810,3030_02,Wezena Alaring,22.0,Europa
2811,3032_01,Raque Wolfernan,11.0,Earth
2812,3032_02,Loresa Wolfernan,4.0,Earth
2813,3032_03,Andie Wolfernan,0.0,Earth
2814,3032_04,Ritany Wolfernan,30.0,Earth
2815,3033_01,Hardy Wagnerray,21.0,Earth
2816,3034_01,Dscheat Noxnuther,40.0,Europa
2817,3036_01,Penne Booneid,57.0,Earth
2818,3038_01,Cink Porté,35.0,Mars
2819,3039_01,Acraban Conamminal,32.0,Europa
2820,3040_01,Nilly Purle,32.0,Mars
2821,3042_01,Maya Mejiaddox,30.0,Earth
2822,3044_01,Joyces Fowlesterez,69.0,Earth
2823,3045_01,Helean Hestes,21.0,Earth
2824,3047_01,Jack Quart,17.0,Mars
2825,3047_02,Wafros Quart,16.0,Mars
2826,3048_01,Mitch Canie,25.0,Mars
2827,3050_01,Skatik Supred,25.0,Europa
2828,3053_01,Ainor Fuelisent,52.0,Europa
2829,3054_01,Celis Bootez,13.0,Earth
2830,3055_01,Inen Casentry,37.0,Earth
2831,3060_01,Rowl Chman,13.0,Mars
2832,3060_02,Duckes Chman,45.0,Mars
2833,3060_03,Torms Chman,55.0,Mars
2834,3061_01,Mela Bakericks,22.0,Earth
2835,3061_02,Ritey Hickley,39.0,Earth
2836,3062_01,Hion Frasp,35.0,Mars
2837,3063_01,Jerrye Daughttley,19.0,Earth
2838,3063_02,Joana Daughttley,7.0,Earth
2839,3063_03,Elina Daughttley,19.0,Earth
2840,3064_01,Thewis Spencervan,21.0,Earth
2841,3065_01,Solark Preeldy,37.0,Europa
2842,3066_01,Felia Hortis,35.0,Earth
2843,3067_01,France Dicksons,22.0,Earth
2844,3068_01,Tyrona Mcfarley,62.0,Earth
2845,3070_01,Bel Haydenez,41.0,Earth
2846,3071_01,Saiphda Cracionfic,16.0,Europa
2847,3071_02,Alballa Cracionfic,26.0,Europa
2848,3073_01,Krios Shbre,36.0,Mars
2849,3076_01,Jaimez Mcfaddenson,,Earth
2850,3079_01,Charly Booters,22.0,Earth
2851,3080_01,Florey Alldson,40.0,Earth
2852,3081_01,Gollux Reedall,50.0,Europa
2853,3081_02,Sadirak Reedall,57.0,Europa
2854,3082_01,Kayd Wilkinner,15.0,Earth
2855,3083_01,Antak Bootty,23.0,Europa
2856,3084_01,Bakix Flell,60.0,Mars
2857,3085_01,Coracy Briggins,73.0,Earth
2858,3087_01,Chadie Flyncharlan,35.0,Earth
2859,3088_01,Dscha Dishearly,28.0,Europa
2860,3090_01,Minoces Myling,27.0,Europa
2861,3091_01,Kitakan Wingcoling,14.0,Europa
2862,3091_02,Shaiaz Wingcoling,26.0,Europa
2863,3092_01,Stace Solivers,22.0,Earth
2864,3093_01,Berk Terte,22.0,Mars
2865,3095_01,Aarjel Rhuba,71.0,Mars
2866,3096_01,Seat Khaf,25.0,Mars
2867,3099_01,Chones Bine,27.0,Mars
2868,3100_01,Andrey Farmonrada,1.0,Earth
2869,3100_02,Jord Farmonrada,52.0,Earth
2870,3100_03,Gordo Farmonrada,0.0,Earth
2871,3102_01,Tachba Mirinanty,30.0,Europa
2872,3103_01,Aldibah Baleful,52.0,Europa
2873,3104_01,Shally Fowles,12.0,Earth
2874,3104_02,Lorice Fowles,22.0,Earth
2875,3110_01,Dandra Joyneidez,24.0,Earth
2876,3111_01,Goles Ramad,22.0,Mars
2877,3112_01,Billey Romason,15.0,Earth
2878,3113_01,Sceros Lake,21.0,Mars
2879,3113_02,Eloos Lake,56.0,Mars
2880,3114_01,Yapich Sad,50.0,Mars
2881,3116_01,Jaye Mcguirez,20.0,Earth
2882,3117_01,,32.0,Earth
2883,3118_01,Sus Coolez,28.0,Earth
2884,3119_01,Jorgie Hamberterry,74.0,Earth
2885,3120_01,Rionk Rhuba,25.0,Mars
2886,3120_02,Aps Rhuba,31.0,Mars
2887,3121_01,Trice Moreman,6.0,Earth
2888,3123_01,Derina Prinson,17.0,Earth
2889,3124_01,Stax Hapie,12.0,Mars
2890,3124_02,Gech Hapie,47.0,Mars
2891,3124_03,Wal Hapie,46.0,Mars
2892,3126_01,Zedares Foraud,31.0,Europa
2893,3126_02,Okulas Foraud,36.0,Europa
2894,3128_01,Heila Gordond,15.0,Earth
2895,3130_01,Mall Frasp,38.0,Mars
2896,3131_01,Salley Mckinn,48.0,Earth
2897,3131_02,Hardy Griffy,21.0,Earth
2898,3131_03,Jamela Griffy,4.0,
2899,3132_01,Sce Meake,31.0,Mars
2900,3133_01,Aliey Chanash,31.0,Earth
2901,3134_01,Enifik Clughted,62.0,Europa
2902,3136_01,Feline Mcneiderson,29.0,Earth
2903,3138_01,Therie Stephendsey,30.0,Earth
2904,3140_01,Eang Dan,26.0,Mars
2905,3142_01,Backse Cla,43.0,Mars
2906,3142_02,Fres Cla,32.0,Mars
2907,3143_01,Dous Blane,24.0,Mars
2908,3145_01,Spies Gency,49.0,Mars
2909,3147_01,Colle Steinardson,21.0,Earth
2910,3149_01,Natha Portananney,18.0,Earth
2911,3149_02,Katen Portananney,18.0,Earth
2912,3152_01,Therek Greeves,14.0,Earth
2913,3158_01,Pech Banie,21.0,Mars
2914,3159_01,Eggers Melte,25.0,Mars
2915,3161_01,Batan Roustorly,56.0,Europa
2916,3162_01,Diandi Kellyons,0.0,Earth
2917,3162_02,Robyny Simonson,55.0,Earth
2918,3162_03,Beula Simonson,14.0,Earth
2919,3163_01,Crin Vlart,13.0,Mars
2920,3163_02,Hammet Vlart,43.0,Mars
2921,3164_01,Berty Crayeson,39.0,Earth
2922,3166_01,Morms Cheen,,Mars
2923,3168_01,Jaimez Peckerson,24.0,Earth
2924,3169_01,Lyn Leblanchez,26.0,Earth
2925,3171_01,Letty Wellenez,22.0,Earth
2926,3172_01,Allena Sellahaney,26.0,
2927,3174_01,Berios Homin,19.0,Mars
2928,3174_02,Life Homin,38.0,Mars
2929,3175_01,Altardr Mosteraked,38.0,Europa
2930,3176_01,Ankalik Nateansive,77.0,Europa
2931,3179_01,Therie Saley,28.0,Earth
2932,3180_01,Hery Lewinez,22.0,Earth
2933,3181_01,Tanley Gregordy,20.0,Earth
2934,3182_01,Herita Welltonces,18.0,Earth
2935,3184_01,Arkard Sechausive,10.0,Europa
2936,3184_02,Tarmus Sechausive,34.0,Europa
2937,3185_01,Carley Gardonadox,43.0,Earth
2938,3188_01,Mass Reau,31.0,Mars
2939,3189_01,Weers Che,40.0,Mars
2940,3189_02,Womel Che,25.0,Mars
2941,3191_01,Fex Sin,68.0,Mars
2942,3192_01,Dorie Brenney,20.0,Earth
2943,3193_01,Golve Mushe,27.0,Mars
2944,3195_01,Rald Litthews,1.0,Earth
2945,3195_02,Fredy Litthews,60.0,Earth
2946,3195_03,Fery Litthews,28.0,Earth
2947,3195_04,Ralda Litthews,11.0,Earth
2948,3195_05,Allena Litthews,0.0,Earth
2949,3195_06,Violan Litthews,9.0,Earth
2950,3196_01,Flats Chate,38.0,Mars
2951,3197_01,Molley Ryanga,18.0,Earth
2952,3200_01,Brie Flynney,40.0,Earth
2953,3201_01,Lynez Mcfaddoxter,21.0,Earth
2954,3203_01,Karley Hopez,24.0,Earth
2955,3204_01,Sadra Wirdley,26.0,Europa
2956,3204_02,Alphah Wirdley,47.0,Europa
2957,3204_03,Matan Wirdley,46.0,Europa
2958,3205_01,Denny Dotsondez,55.0,Earth
2959,3206_01,Gwenda Gainebergan,50.0,Earth
2960,3209_01,Ech Nutca,10.0,Mars
2961,3210_01,Charda Heeroling,17.0,Europa
2962,3210_02,Aldun Clugeadry,20.0,Europa
2963,3210_03,Axionif Heeroling,37.0,Europa
2964,3211_01,Stal Baldson,24.0,Earth
2965,3211_02,Maura Baldson,43.0,Earth
2966,3211_03,Dianya Baldson,0.0,Earth
2967,3212_01,Philia Bellarkerd,24.0,Earth
2968,3213_01,Lucan Surry,22.0,Mars
2969,3215_01,Gretty Warrison,14.0,
2970,3216_01,Eristy Haydenzier,3.0,Earth
2971,3216_02,Jennyn Haydenzier,22.0,Earth
2972,3216_03,Inerry Haydenzier,23.0,Earth
2973,3217_01,Minies Dan,56.0,Mars
2974,3218_01,Derine Bardinard,36.0,Earth
2975,3218_02,Lonna Bardinard,58.0,Earth
2976,3218_03,Wena Bardinard,1.0,Earth
2977,3219_01,Vuls Paska,39.0,Mars
2978,3220_01,Jeane Meyerthy,33.0,Earth
2979,3221_01,Brinez Meadoney,19.0,Earth
2980,3223_01,Elany Prickmantes,,Earth
2981,3224_01,Ellie Fredersend,33.0,Earth
2982,3225_01,Minoton Surind,17.0,Europa
2983,3225_02,Bosoneb Surind,28.0,Europa
2984,3227_01,Eila Chardst,21.0,Earth
2985,3229_01,Aino Chpeng,45.0,Europa
2986,3230_01,Healls Sache,62.0,Mars
2987,3232_01,Munda Burte,43.0,Mars
2988,3235_01,Stancy Shieldson,27.0,Earth
2989,3236_01,Garyan Woody,1.0,Earth
2990,3236_02,Carlen Woody,31.0,Earth
2991,3236_03,Anton Woody,18.0,Earth
2992,3237_01,Graw Lapie,21.0,Mars
2993,3237_02,Chrets Lapie,7.0,Mars
2994,3237_03,Mon Lapie,22.0,Mars
2995,3238_01,Walles Reste,26.0,Mars
2996,3239_01,Stanya Bookerson,30.0,Earth
2997,3240_01,Sonnie Vinozarks,17.0,Earth
2998,3241_01,Benny Hickley,,Earth
2999,3243_01,Tonald Hermanapp,10.0,Earth
3000,3247_01,Harvin Malliamsey,25.0,Earth
3001,3248_01,Rice Baldens,21.0,Earth
3002,3252_01,Dwin Melez,53.0,Earth
3003,3253_01,Lardy Thorney,21.0,Earth
3004,3254_01,Alphein Igmable,28.0,Europa
3005,3255_01,Fayel Morandry,20.0,Earth
3006,3256_01,Ashird Myling,54.0,Europa
3007,3258_01,Genee Waltonnedy,9.0,Earth
3008,3259_01,Des Tranciams,20.0,Earth
3009,3260_01,Dell Canton,19.0,Earth
3010,3262_01,Jodia Pottmanley,32.0,Earth
3011,3268_01,Rosts Ses,22.0,Mars
3012,3269_01,Terion Spistory,35.0,Europa
3013,3270_01,Thell Klindsey,26.0,Earth
3014,3271_01,Florey Micknightt,51.0,Earth
3015,3271_02,Alley Micknightt,8.0,Earth
3016,3272_01,Clarry Kellynn,40.0,Earth
3017,3272_02,Eilan Kellynn,2.0,Earth
3018,3273_01,Lonnez Wilkinner,19.0,Earth
3019,3274_01,Dwigh Hahnstoneal,32.0,Earth
3020,3274_02,Sallyl Hahnstoneal,16.0,Earth
3021,3274_03,Annaha Hahnstoneal,64.0,Earth
3022,3275_01,Darley Gibbsonton,35.0,Earth
3023,3276_01,Prope Wirdley,33.0,Europa
3024,3279_01,Mard Whifounrew,9.0,Europa
3025,3279_02,Grafik Whifounrew,21.0,Europa
3026,3279_03,Antinon Whifounrew,28.0,Europa
3027,3279_04,Kabiak Whifounrew,28.0,Europa
3028,3280_01,Idace Ricks,31.0,Earth
3029,3280_02,Lilly Ricks,32.0,Earth
3030,3282_01,Nasl Prighty,43.0,Europa
3031,3282_02,Alzird Prighty,60.0,Europa
3032,3282_03,Sheratz Prighty,43.0,Europa
3033,3283_01,,43.0,Earth
3034,3283_02,Allyn Horthy,19.0,Earth
3035,3283_03,Byront Strongers,21.0,Earth
3036,3283_04,Brank Hoopez,38.0,Earth
3037,3284_01,Kaye Holsen,17.0,Earth
3038,3284_02,Olgary Holsen,29.0,Earth
3039,3287_01,Jeron Carlsonney,2.0,Earth
